,No.,Constituency,No. of voters,Turn out,Name of the Candidate,Party,Votes
1,53,Kongad,173767,134075,K. V. Vijayadas,CPIM,60790
2,53,Kongad,173767,134075,Pandalam Sudhakaran,INC,47519
3,53,Kongad,173767,134075,Renu Suresh,BJP,23800
4,53,Kongad,173767,134075,P. V. Ramesh Kannampariyaram,BSP,789
0,53,Kongad,173767,134075,,NOTA,1163
1,53,Kongad,173767,134075,,Rejected votes,14
2,53,Kongad,173767,134075,,Votes not retrieved from EVM,0
