,No.,Constituency,No. of voters,Turn out,Name of the Candidate,Party,Votes
1,35,Nilambur,206057,162524,P. V. Anvar,LDF,77858
2,35,Nilambur,206057,162524,Aryadan Shoukath,INC,66354
3,35,Nilambur,206057,162524,Girish Mekkatt,BDJS,12284
4,35,Nilambur,206057,162524,K. Babu Mani,SDPI,4751
0,35,Nilambur,206057,162524,,NOTA,1256
1,35,Nilambur,206057,162524,,Rejected votes,21
2,35,Nilambur,206057,162524,,Votes not retrieved from EVM,0
