,No.,Constituency,No. of voters,Turn out,Name of the Candidate,Party,Votes
1,86,Muvattupuzha,177882,142630,Eldho Abraham,CPI,70269
2,86,Muvattupuzha,177882,142630,Joseph Vazhackan,INC,60894
3,86,Muvattupuzha,177882,142630,P. J. Thomas,BJP,9759
4,86,Muvattupuzha,177882,142630,P. K. Aboobackar Thangal (Khamar,PDP,513
5,86,Muvattupuzha,177882,142630,P. P. Moideenkunju,SDPI,428
6,86,Muvattupuzha,177882,142630,T. D. Justin,IND,120
0,86,Muvattupuzha,177882,142630,,NOTA,633
1,86,Muvattupuzha,177882,142630,,Rejected votes,14
2,86,Muvattupuzha,177882,142630,,Votes not retrieved from EVM,0
